date,state,unemployment_rate,national_unemployment_rate,federal_funds_rate
2020-05-01,MN,11.1,13.2,0.05
2020-05-01,MO,9.6,13.2,0.05
2020-05-01,MS,11.2,13.2,0.05
2020-05-01,MT,9.2,13.2,0.05
2020-05-01,NC,11.6,13.2,0.05
2020-05-01,ND,7.3,13.2,0.05
2020-05-01,NH,11.8,13.2,0.05
2020-05-01,NJ,15.4,13.2,0.05
2020-05-01,NM,9.3,13.2,0.05
2020-05-01,NV,24.7,13.2,0.05
2020-05-01,NY,16.7,13.2,0.05
2020-05-01,OH,12.8,13.2,0.05
2020-05-01,OK,9.8,13.2,0.05
2020-05-01,OR,11.8,13.2,0.05
2020-05-01,PA,12.9,13.2,0.05
2020-05-01,RI,15.4,13.2,0.05
2020-05-01,SC,9.3,13.2,0.05
2020-05-01,SD,6.6,13.2,0.05
2020-05-01,TN,12.1,13.2,0.05
2020-05-01,TX,11.7,13.2,0.05
2020-05-01,UT,7.7,13.2,0.05
2020-05-01,VA,10.0,13.2,0.05
2020-05-01,VT,9.6,13.2,0.05
2020-05-01,WA,13.6,13.2,0.05
2020-05-01,WI,10.5,13.2,0.05
2020-05-01,WV,12.5,13.2,0.05
2020-05-01,WY,8.7,13.2,0.05
2020-06-01,AK,11.2,11.0,0.08
2020-06-01,AL,8.6,11.0,0.08
2020-06-01,AR,7.9,11.0,0.08
2020-06-01,AZ,9.8,11.0,0.08
2020-06-01,CA,13.8,11.0,0.08
2020-06-01,CO,11.2,11.0,0.08
2020-06-01,CT,11.5,11.0,0.08
2020-06-01,DE,12.8,11.0,0.08
2020-06-01,GA,8.4,11.0,0.08
2020-06-01,HI,17.3,11.0,0.08
2020-06-01,IA,6.8,11.0,0.08
2020-06-01,ID,7.5,11.0,0.08
2020-06-01,IL,12.6,11.0,0.08
2020-06-01,IN,10.3,11.0,0.08
2020-06-01,KS,7.5,11.0,0.08
2020-06-01,KY,5.3,11.0,0.08
2020-06-01,LA,11.0,11.0,0.08
2020-06-01,MA,14.7,11.0,0.08
2020-06-01,MD,8.1,11.0,0.08
2020-06-01,ME,6.6,11.0,0.08
2020-06-01,MI,14.5,11.0,0.08
2020-06-01,MN,8.9,11.0,0.08
2020-06-01,MO,8.0,11.0,0.08
2020-06-01,MS,9.4,11.0,0.08
2020-06-01,MT,7.7,11.0,0.08
2020-06-01,NC,9.8,11.0,0.08
2020-06-01,ND,6.5,11.0,0.08
2020-06-01,NH,9.6,11.0,0.08
2020-06-01,NJ,14.5,11.0,0.08
2020-06-01,NM,9.0,11.0,0.08
2020-06-01,NV,18.9,11.0,0.08
2020-06-01,NY,13.6,11.0,0.08
2020-06-01,OH,11.0,11.0,0.08
2020-06-01,OK,8.2,11.0,0.08
2020-06-01,OR,10.2,11.0,0.08
2020-06-01,PA,11.3,11.0,0.08
2020-06-01,RI,13.4,11.0,0.08
2020-06-01,SC,7.8,11.0,0.08
2020-06-01,SD,5.3,11.0,0.08
2020-06-01,TN,10.2,11.0,0.08
2020-06-01,TX,10.1,11.0,0.08
2020-06-01,UT,6.4,11.0,0.08
2020-06-01,VA,8.9,11.0,0.08
2020-06-01,VT,7.7,11.0,0.08
2020-06-01,WA,11.7,11.0,0.08
2020-06-01,WI,8.7,11.0,0.08
2020-06-01,WV,10.6,11.0,0.08
2020-06-01,WY,7.3,11.0,0.08
2020-07-01,AK,11.1,10.2,0.09
2020-07-01,AL,7.5,10.2,0.09
2020-07-01,AR,7.3,10.2,0.09
2020-07-01,AZ,9.0,10.2,0.09
2020-07-01,CA,13.1,10.2,0.09
2020-07-01,CO,6.5,10.2,0.09
2020-07-01,CT,11.7,10.2,0.09
2020-07-01,DE,7.6,10.2,0.09
2020-07-01,GA,7.7,10.2,0.09
2020-07-01,HI,15.6,10.2,0.09
2020-07-01,IA,6.0,10.2,0.09
2020-07-01,ID,6.6,10.2,0.09
2020-07-01,IL,11.4,10.2,0.09
2020-07-01,IN,8.9,10.2,0.09
2020-07-01,KS,6.7,10.2,0.09
2020-07-01,KY,5.8,10.2,0.09
2020-07-01,LA,10.4,10.2,0.09
2020-07-01,MA,12.5,10.2,0.09
2020-07-01,MD,7.9,10.2,0.09
2020-07-01,ME,6.3,10.2,0.09
2020-07-01,MI,12.5,10.2,0.09
2020-07-01,MN,7.8,10.2,0.09
2020-07-01,MO,7.2,10.2,0.09
2020-07-01,MS,8.3,10.2,0.09
2020-07-01,MT,6.7,10.2,0.09
2020-07-01,NC,8.7,10.2,0.09
2020-07-01,ND,6.2,10.2,0.09
2020-07-01,NH,8.3,10.2,0.09
2020-07-01,NJ,14.4,10.2,0.09
2020-07-01,NM,9.0,10.2,0.09
2020-07-01,NV,16.7,10.2,0.09
2020-07-01,NY,12.6,10.2,0.09
2020-07-01,OH,9.8,10.2,0.09
2020-07-01,OK,7.4,10.2,0.09
2020-07-01,OR,9.2,10.2,0.09
2020-07-01,PA,10.4,10.2,0.09
2020-07-01,RI,12.2,10.2,0.09
2020-07-01,SC,7.1,10.2,0.09
2020-07-01,SD,4.7,10.2,0.09
2020-07-01,TN,9.0,10.2,0.09
2020-07-01,TX,9.3,10.2,0.09
2020-07-01,UT,5.7,10.2,0.09
2020-07-01,VA,8.3,10.2,0.09
2020-07-01,VT,6.6,10.2,0.09
2020-07-01,WA,10.5,10.2,0.09
2020-07-01,WI,7.6,10.2,0.09
2020-07-01,WV,9.5,10.2,0.09
2020-07-01,WY,6.8,10.2,0.09
2020-08-01,AK,8.6,8.4,0.1
2020-08-01,AL,6.3,8.4,0.1
2020-08-01,AR,6.4,8.4,0.1
2020-08-01,AZ,7.9,8.4,0.1
2020-08-01,CA,11.8,8.4,0.1
2020-08-01,CO,6.2,8.4,0.1
2020-08-01,CT,9.6,8.4,0.1
2020-08-01,DE,7.4,8.4,0.1
2020-08-01,GA,6.8,8.4,0.1
2020-08-01,HI,13.0,8.4,0.1
2020-08-01,IA,5.0,8.4,0.1
2020-08-01,ID,5.4,8.4,0.1
2020-08-01,IL,9.7,8.4,0.1
2020-08-01,IN,7.2,8.4,0.1
2020-08-01,KS,5.8,8.4,0.1
2020-08-01,KY,5.2,8.4,0.1
2020-08-01,LA,9.2,8.4,0.1
2020-08-01,MA,10.4,8.4,0.1
2020-08-01,MD,7.2,8.4,0.1
2020-08-01,ME,4.2,8.4,0.1
2020-08-01,MI,10.0,8.4,0.1
2020-08-01,MN,6.7,8.4,0.1
2020-08-01,MO,6.4,8.4,0.1
2020-08-01,MS,7.4,8.4,0.1
2020-08-01,MT,5.6,8.4,0.1
2020-08-01,NC,7.4,8.4,0.1
2020-08-01,ND,5.6,8.4,0.1
2020-08-01,NH,6.7,8.4,0.1
2020-08-01,NJ,13.3,8.4,0.1
2020-08-01,NM,8.6,8.4,0.1
2020-08-01,NV,13.9,8.4,0.1
2020-08-01,NY,10.8,8.4,0.1
2020-08-01,OH,8.3,8.4,0.1
2020-08-01,OK,6.3,8.4,0.1
2020-08-01,OR,7.9,8.4,0.1
2020-08-01,PA,9.3,8.4,0.1
2020-08-01,RI,10.4,8.4,0.1
2020-08-01,SC,6.2,8.4,0.1
2020-08-01,SD,3.9,8.4,0.1
2020-08-01,TN,7.6,8.4,0.1
2020-08-01,TX,8.0,8.4,0.1
2020-08-01,UT,4.8,8.4,0.1
2020-08-01,VA,7.3,8.4,0.1
2020-08-01,VT,5.4,8.4,0.1
2020-08-01,WA,9.0,8.4,0.1
2020-08-01,WI,6.3,8.4,0.1
2020-08-01,WV,8.2,8.4,0.1
2020-08-01,WY,6.2,8.4,0.1
2020-09-01,AK,7.8,7.8,0.09
2020-09-01,AL,5.9,7.8,0.09
2020-09-01,AR,5.9,7.8,0.09
2020-09-01,AZ,7.5,7.8,0.09
2020-09-01,CA,9.9,7.8,0.09
2020-09-01,CO,6.3,7.8,0.09
2020-09-01,CT,8.8,7.8,0.09
2020-09-01,DE,7.6,7.8,0.09
2020-09-01,GA,6.5,7.8,0.09
2020-09-01,HI,13.3,7.8,0.09
2020-09-01,IA,4.6,7.8,0.09
2020-09-01,ID,5.0,7.8,0.09
2020-09-01,IL,9.1,7.8,0.09
2020-09-01,IN,6.5,7.8,0.09
2020-09-01,KS,5.4,7.8,0.09
2020-09-01,KY,5.0,7.8,0.09
2020-09-01,LA,8.7,7.8,0.09
2020-09-01,MA,9.6,7.8,0.09
2020-09-01,MD,7.1,7.8,0.09
2020-09-01,ME,4.0,7.8,0.09
2020-09-01,MI,8.9,7.8,0.09
2020-09-01,MN,6.2,7.8,0.09
2020-09-01,MO,5.9,7.8,0.09
2020-09-01,MS,7.1,7.8,0.09
2020-09-01,MT,5.2,7.8,0.09
2020-09-01,NC,6.8,7.8,0.09
2020-09-01,ND,5.3,7.8,0.09
2020-09-01,NH,6.1,7.8,0.09
2020-09-01,NJ,7.4,7.8,0.09
2020-09-01,NM,8.7,7.8,0.09
2020-09-01,NV,12.7,7.8,0.09
2020-09-01,NY,10.2,7.8,0.09
2020-09-01,OH,7.6,7.8,0.09
2020-09-01,OK,5.9,7.8,0.09
2020-09-01,OR,7.5,7.8,0.09
2020-09-01,PA,8.7,7.8,0.09
2020-09-01,RI,10.0,7.8,0.09
2020-09-01,SC,5.8,7.8,0.09
2020-09-01,SD,3.6,7.8,0.09
2020-09-01,TN,7.1,7.8,0.09
2020-09-01,TX,7.7,7.8,0.09
2020-09-01,UT,4.5,7.8,0.09
2020-09-01,VA,6.7,7.8,0.09
2020-09-01,VT,4.9,7.8,0.09
2020-09-01,WA,8.2,7.8,0.09
2020-09-01,WI,5.8,7.8,0.09
2020-09-01,WV,7.6,7.8,0.09
2020-09-01,WY,5.9,7.8,0.09
2020-10-01,AK,7.2,6.9,0.09
2020-10-01,AL,5.2,6.9,0.09
2020-10-01,AR,5.4,6.9,0.09
2020-10-01,AZ,7.0,6.9,0.09
2020-10-01,CA,9.3,6.9,0.09
2020-10-01,CO,6.2,6.9,0.09
2020-10-01,CT,7.9,6.9,0.09
2020-10-01,DE,5.2,6.9,0.09
2020-10-01,GA,5.6,6.9,0.09
2020-10-01,HI,11.3,6.9,0.09
2020-10-01,IA,4.2,6.9,0.09
2020-10-01,ID,4.4,6.9,0.09
2020-10-01,IL,8.2,6.9,0.09
2020-10-01,IN,5.6,6.9,0.09
2020-10-01,KS,4.9,6.9,0.09
2020-10-01,KY,4.8,6.9,0.09
2020-10-01,LA,8.0,6.9,0.09
2020-10-01,MA,8.4,6.9,0.09
2020-10-01,MD,6.7,6.9,0.09
2020-10-01,ME,3.8,6.9,0.09
2020-10-01,MI,7.7,6.9,0.09
2020-10-01,MN,5.5,6.9,0.09
2020-10-01,MO,5.4,6.9,0.09
2020-10-01,MS,6.7,6.9,0.09
2020-10-01,MT,4.6,6.9,0.09
2020-10-01,NC,6.1,6.9,0.09
2020-10-01,ND,4.8,6.9,0.09
2020-10-01,NH,5.3,6.9,0.09
2020-10-01,NJ,7.1,6.9,0.09
2020-10-01,NM,8.4,6.9,0.09
2020-10-01,NV,11.1,6.9,0.09
2020-10-01,NY,9.2,6.9,0.09
2020-10-01,OH,6.7,6.9,0.09
2020-10-01,OK,5.5,6.9,0.09
2020-10-01,OR,6.8,6.9,0.09
2020-10-01,PA,8.1,6.9,0.09
2020-10-01,RI,7.0,6.9,0.09
2020-10-01,SC,5.3,6.9,0.09
2020-10-01,SD,3.3,6.9,0.09
2020-10-01,TN,6.3,6.9,0.09
2020-10-01,TX,7.1,6.9,0.09
2020-10-01,UT,4.0,6.9,0.09
2020-10-01,VA,5.9,6.9,0.09
2020-10-01,VT,4.3,6.9,0.09
2020-10-01,WA,7.3,6.9,0.09
2020-10-01,WI,5.2,6.9,0.09
2020-10-01,WV,7.0,6.9,0.09
2020-10-01,WY,5.6,6.9,0.09
2020-11-01,AK,7.0,6.7,0.09
2020-11-01,AL,4.8,6.7,0.09
2020-11-01,AR,5.1,6.7,0.09
2020-11-01,AZ,6.7,6.7,0.09
2020-11-01,CA,9.0,6.7,0.09
2020-11-01,CO,6.2,6.7,0.09
2020-11-01,CT,7.5,6.7,0.09
2020-11-01,DE,5.4,6.7,0.09
2020-11-01,GA,5.3,6.7,0.09
2020-11-01,HI,10.5,6.7,0.09
2020-11-01,IA,4.2,6.7,0.09
2020-11-01,ID,4.2,6.7,0.09
2020-11-01,IL,7.8,6.7,0.09
2020-11-01,IN,5.2,6.7,0.09
2020-11-01,KS,4.6,6.7,0.09
2020-11-01,KY,4.8,6.7,0.09
2020-11-01,LA,7.6,6.7,0.09
2020-11-01,MA,7.8,6.7,0.09
2020-11-01,MD,6.6,6.7,0.09
2020-11-01,ME,3.9,6.7,0.09
2020-11-01,MI,7.1,6.7,0.09
2020-11-01,MN,5.1,6.7,0.09
2020-11-01,MO,5.1,6.7,0.09
2020-11-01,MS,6.6,6.7,0.09
2020-11-01,MT,4.3,6.7,0.09
2020-11-01,NC,5.9,6.7,0.09
2020-11-01,ND,4.5,6.7,0.09
2020-11-01,NH,4.9,6.7,0.09
2020-11-01,NJ,7.2,6.7,0.09
2020-11-01,NM,8.4,6.7,0.09
2020-11-01,NV,10.2,6.7,0.09
2020-11-01,NY,8.9,6.7,0.09
2020-11-01,OH,6.4,6.7,0.09
2020-11-01,OK,5.3,6.7,0.09
2020-11-01,OR,6.6,6.7,0.09
2020-11-01,PA,7.8,6.7,0.09
2020-11-01,RI,7.0,6.7,0.09
2020-11-01,SC,5.1,6.7,0.09
2020-11-01,SD,3.1,6.7,0.09
2020-11-01,TN,5.9,6.7,0.09
2020-11-01,TX,7.0,6.7,0.09
2020-11-01,UT,3.8,6.7,0.09
2020-11-01,VA,5.3,6.7,0.09
2020-11-01,VT,4.2,6.7,0.09
2020-11-01,WA,6.9,6.7,0.09
2020-11-01,WI,5.0,6.7,0.09
2020-11-01,WV,6.6,6.7,0.09
2020-11-01,WY,5.5,6.7,0.09
2020-12-01,AK,7.1,6.7,0.09
2020-12-01,AL,4.5,6.7,0.09
2020-12-01,AR,5.0,6.7,0.09
2020-12-01,AZ,6.5,6.7,0.09
2020-12-01,CA,9.0,6.7,0.09
2020-12-01,CO,6.4,6.7,0.09
2020-12-01,CT,7.4,6.7,0.09
2020-12-01,DE,5.6,6.7,0.09
2020-12-01,GA,5.1,6.7,0.09
2020-12-01,HI,10.2,6.7,0.09
2020-12-01,IA,4.2,6.7,0.09
2020-12-01,ID,4.2,6.7,0.09
2020-12-01,IL,7.6,6.7,0.09
2020-12-01,IN,5.0,6.7,0.09
2020-12-01,KS,4.4,6.7,0.09
2020-12-01,KY,4.7,6.7,0.09
2020-12-01,LA,7.4,6.7,0.09
2020-12-01,MA,7.4,6.7,0.09
2020-12-01,MD,6.6,6.7,0.09
2020-12-01,ME,4.2,6.7,0.09
2020-12-01,MI,6.9,6.7,0.09
2020-12-01,MN,4.8,6.7,0.09
2020-12-01,MO,5.0,6.7,0.09
2020-12-01,MS,6.5,6.7,0.09
2020-12-01,MT,4.2,6.7,0.09
2020-12-01,NC,5.8,6.7,0.09
2020-12-01,ND,4.4,6.7,0.09
2020-12-01,NH,4.6,6.7,0.09
2020-12-01,NJ,7.3,6.7,0.09
2020-12-01,NM,8.4,6.7,0.09
2020-12-01,NV,9.6,6.7,0.09
2020-12-01,NY,8.7,6.7,0.09
2020-12-01,OH,6.3,6.7,0.09
2020-12-01,OK,5.2,6.7,0.09
2020-12-01,OR,6.5,6.7,0.09
2020-12-01,PA,7.6,6.7,0.09
2020-12-01,RI,7.0,6.7,0.09
2020-12-01,SC,4.9,6.7,0.09
2020-12-01,SD,3.0,6.7,0.09
2020-12-01,TN,5.6,6.7,0.09
2020-12-01,TX,6.9,6.7,0.09
2020-12-01,UT,3.6,6.7,0.09
2020-12-01,VA,5.0,6.7,0.09
2020-12-01,VT,4.3,6.7,0.09
2020-12-01,WA,6.7,6.7,0.09
2020-12-01,WI,4.8,6.7,0.09
2020-12-01,WV,6.4,6.7,0.09
2020-12-01,WY,5.4,6.7,0.09
2021-01-01,AK,7.0,6.4,0.09
2021-01-01,AL,4.1,6.4,0.09
2021-01-01,AR,4.9,6.4,0.09
2021-01-01,AZ,6.4,6.4,0.09
2021-01-01,CA,8.7,6.4,0.09
2021-01-01,CO,6.3,6.4,0.09
2021-01-01,CT,7.2,6.4,0.09
2021-01-01,DE,5.7,6.4,0.09
2021-01-01,GA,4.9,6.4,0.09
2021-01-01,HI,9.5,6.4,0.09
2021-01-01,IA,4.2,6.4,0.09
2021-01-01,ID,4.1,6.4,0.09
2021-01-01,IL,7.2,6.4,0.09
2021-01-01,IN,4.7,6.4,0.09
2021-01-01,KS,4.1,6.4,0.09
2021-01-01,KY,4.6,6.4,0.09
2021-01-01,LA,7.0,6.4,0.09
2021-01-01,MA,6.8,6.4,0.09
2021-01-01,MD,6.4,6.4,0.09
2021-01-01,ME,4.4,6.4,0.09
2021-01-01,MI,6.4,6.4,0.09
2021-01-01,MN,4.5,6.4,0.09
2021-01-01,MO,4.9,6.4,0.09
2021-01-01,MS,6.4,6.4,0.09
2021-01-01,MT,4.0,6.4,0.09
2021-01-01,NC,5.7,6.4,0.09
2021-01-01,ND,4.1,6.4,0.09
2021-01-01,NH,4.3,6.4,0.09
2021-01-01,NJ,7.3,6.4,0.09
2021-01-01,NM,8.2,6.4,0.09
2021-01-01,NV,8.9,6.4,0.09
2021-01-01,NY,8.6,6.4,0.09
2021-01-01,OH,6.1,6.4,0.09
2021-01-01,OK,5.0,6.4,0.09
2021-01-01,OR,6.3,6.4,0.09
2021-01-01,PA,7.3,6.4,0.09
2021-01-01,RI,6.6,6.4,0.09
2021-01-01,SC,4.6,6.4,0.09
2021-01-01,SD,2.9,6.4,0.09
2021-01-01,TN,5.4,6.4,0.09
2021-01-01,TX,6.7,6.4,0.09
2021-01-01,UT,3.4,6.4,0.09
2021-01-01,VA,4.8,6.4,0.09
2021-01-01,VT,4.4,6.4,0.09
2021-01-01,WA,6.4,6.4,0.09
2021-01-01,WI,4.6,6.4,0.09
2021-01-01,WV,6.2,6.4,0.09
2021-01-01,WY,5.3,6.4,0.09
2021-02-01,AK,7.0,6.2,0.08
2021-02-01,AL,3.9,6.2,0.08
2021-02-01,AR,4.8,6.2,0.08
2021-02-01,AZ,6.2,6.2,0.08
2021-02-01,CA,8.6,6.2,0.08
2021-02-01,CO,6.3,6.2,0.08
2021-02-01,CT,7.2,6.2,0.08
2021-02-01,DE,5.9,6.2,0.08
2021-02-01,GA,4.6,6.2,0.08
2021-02-01,HI,9.1,6.2,0.08
2021-02-01,IA,4.2,6.2,0.08
2021-02-01,ID,4.1,6.2,0.08
2021-02-01,IL,7.0,6.2,0.08
2021-02-01,IN,4.5,6.2,0.08
2021-02-01,KS,3.8,6.2,0.08
2021-02-01,KY,4.6,6.2,0.08
2021-02-01,LA,6.8,6.2,0.08
2021-02-01,MA,6.4,6.2,0.08
2021-02-01,MD,6.2,6.2,0.08
2021-02-01,ME,4.8,6.2,0.08
2021-02-01,MI,6.2,6.2,0.08
2021-02-01,MN,4.3,6.2,0.08
2021-02-01,MO,4.8,6.2,0.08
2021-02-01,MS,6.3,6.2,0.08
2021-02-01,MT,3.9,6.2,0.08
2021-02-01,NC,5.6,6.2,0.08
2021-02-01,ND,3.9,6.2,0.08
2021-02-01,NH,4.2,6.2,0.08
2021-02-01,NJ,7.3,6.2,0.08
2021-02-01,NM,8.2,6.2,0.08
2021-02-01,NV,8.5,6.2,0.08
2021-02-01,NY,8.4,6.2,0.08
2021-02-01,OH,6.1,6.2,0.08
2021-02-01,OK,4.9,6.2,0.08
2021-02-01,OR,6.2,6.2,0.08
2021-02-01,PA,7.1,6.2,0.08
2021-02-01,RI,6.4,6.2,0.08
2021-02-01,SC,4.4,6.2,0.08
2021-02-01,SD,2.8,6.2,0.08
2021-02-01,TN,5.2,6.2,0.08
2021-02-01,TX,6.6,6.2,0.08
2021-02-01,UT,3.3,6.2,0.08
2021-02-01,VA,4.7,6.2,0.08
2021-02-01,VT,4.5,6.2,0.08
2021-02-01,WA,6.2,6.2,0.08
2021-02-01,WI,4.5,6.2,0.08
2021-02-01,WV,6.0,6.2,0.08
2021-02-01,WY,5.3,6.2,0.08
2021-03-01,AK,7.0,6.1,0.07
2021-03-01,AL,3.7,6.1,0.07
2021-03-01,AR,4.7,6.1,0.07
2021-03-01,AZ,6.0,6.1,0.07
2021-03-01,CA,8.5,6.1,0.07
2021-03-01,CO,6.2,6.1,0.07
2021-03-01,CT,7.2,6.1,0.07
2021-03-01,DE,5.9,6.1,0.07
2021-03-01,GA,4.5,6.1,0.07
2021-03-01,HI,8.4,6.1,0.07
2021-03-01,IA,4.3,6.1,0.07
2021-03-01,ID,4.0,6.1,0.07
2021-03-01,IL,6.8,6.1,0.07
2021-03-01,IN,4.4,6.1,0.07
2021-03-01,KS,3.7,6.1,0.07
2021-03-01,KY,4.6,6.1,0.07
2021-03-01,LA,6.6,6.1,0.07
2021-03-01,MA,6.1,6.1,0.07
2021-03-01,MD,6.1,6.1,0.07
2021-03-01,ME,5.0,6.1,0.07
2021-03-01,MI,6.1,6.1,0.07
2021-03-01,MN,4.1,6.1,0.07
2021-03-01,MO,4.8,6.1,0.07
2021-03-01,MS,6.2,6.1,0.07
2021-03-01,MT,3.8,6.1,0.07
2021-03-01,NC,5.5,6.1,0.07
2021-03-01,ND,3.7,6.1,0.07
2021-03-01,NH,4.0,6.1,0.07
2021-03-01,NJ,7.2,6.1,0.07
2021-03-01,NM,8.0,6.1,0.07
2021-03-01,NV,8.0,6.1,0.07
2021-03-01,NY,8.1,6.1,0.07
2021-03-01,OH,6.0,6.1,0.07
2021-03-01,OK,4.8,6.1,0.07
2021-03-01,OR,6.1,6.1,0.07
2021-03-01,PA,6.8,6.1,0.07
2021-03-01,RI,6.3,6.1,0.07
2021-03-01,SC,4.3,6.1,0.07
2021-03-01,SD,2.8,6.1,0.07
2021-03-01,TN,5.1,6.1,0.07
2021-03-01,TX,6.4,6.1,0.07
2021-03-01,UT,3.1,6.1,0.07
2021-03-01,VA,4.5,6.1,0.07
2021-03-01,VT,4.4,6.1,0.07
2021-03-01,WA,5.9,6.1,0.07
2021-03-01,WI,4.3,6.1,0.07
2021-03-01,WV,5.9,6.1,0.07
2021-03-01,WY,5.2,6.1,0.07
2021-04-01,AK,7.1,6.1,0.07
2021-04-01,AL,3.7,6.1,0.07
2021-04-01,AR,4.6,6.1,0.07
2021-04-01,AZ,5.8,6.1,0.07
2021-04-01,CA,8.4,6.1,0.07
2021-04-01,CO,6.2,6.1,0.07
2021-04-01,CT,7.2,6.1,0.07
2021-04-01,DE,5.9,6.1,0.07
2021-04-01,GA,4.3,6.1,0.07
2021-04-01,HI,7.8,6.1,0.07
2021-04-01,IA,4.4,6.1,0.07
2021-04-01,ID,3.9,6.1,0.07
2021-04-01,IL,6.7,6.1,0.07
2021-04-01,IN,4.3,6.1,0.07
2021-04-01,KS,3.7,6.1,0.07
2021-04-01,KY,4.6,6.1,0.07
2021-04-01,LA,6.4,6.1,0.07
2021-04-01,MA,5.9,6.1,0.07
2021-04-01,MD,5.9,6.1,0.07
2021-04-01,ME,5.2,6.1,0.07
2021-04-01,MI,6.2,6.1,0.07
2021-04-01,MN,4.0,6.1,0.07
2021-04-01,MO,4.7,6.1,0.07
2021-04-01,MS,6.1,6.1,0.07
2021-04-01,MT,3.7,6.1,0.07
2021-04-01,NC,5.3,6.1,0.07
2021-04-01,ND,3.5,6.1,0.07
2021-04-01,NH,3.9,6.1,0.07
2021-04-01,NJ,7.2,6.1,0.07
2021-04-01,NM,7.9,6.1,0.07
2021-04-01,NV,7.6,6.1,0.07
2021-04-01,NY,7.9,6.1,0.07
2021-04-01,OH,5.9,6.1,0.07
2021-04-01,OK,4.7,6.1,0.07
2021-04-01,OR,6.0,6.1,0.07
2021-04-01,PA,6.5,6.1,0.07
2021-04-01,RI,6.3,6.1,0.07
2021-04-01,SC,4.2,6.1,0.07
2021-04-01,SD,2.8,6.1,0.07
2021-04-01,TN,5.0,6.1,0.07
2021-04-01,TX,6.2,6.1,0.07
2021-04-01,UT,3.0,6.1,0.07
2021-04-01,VA,4.4,6.1,0.07
2021-04-01,VT,4.3,6.1,0.07
2021-04-01,WA,5.7,6.1,0.07
2021-04-01,WI,4.2,6.1,0.07
2021-04-01,WV,5.8,6.1,0.07
2021-04-01,WY,5.1,6.1,0.07
2021-05-01,AK,6.9,5.8,0.06
2021-05-01,AL,3.5,5.8,0.06
2021-05-01,AR,4.4,5.8,0.06
2021-05-01,AZ,5.6,5.8,0.06
2021-05-01,CA,8.0,5.8,0.06
2021-05-01,CO,6.0,5.8,0.06
2021-05-01,CT,7.0,5.8,0.06
2021-05-01,DE,5.8,5.8,0.06
2021-05-01,GA,4.1,5.8,0.06
2021-05-01,HI,6.9,5.8,0.06
2021-05-01,IA,4.3,5.8,0.06
2021-05-01,ID,3.8,5.8,0.06
2021-05-01,IL,6.6,5.8,0.06
2021-05-01,IN,4.2,5.8,0.06
2021-05-01,KS,3.6,5.8,0.06
2021-05-01,KY,4.6,5.8,0.06
2021-05-01,LA,6.2,5.8,0.06
2021-05-01,MA,5.6,5.8,0.06
2021-05-01,MD,5.7,5.8,0.06
2021-05-01,ME,5.1,5.8,0.06
2021-05-01,MI,6.1,5.8,0.06
2021-05-01,MN,3.9,5.8,0.06
2021-05-01,MO,4.5,5.8,0.06
2021-05-01,MS,5.9,5.8,0.06
2021-05-01,MT,3.6,5.8,0.06
2021-05-01,NC,5.2,5.8,0.06
2021-05-01,ND,3.3,5.8,0.06
2021-05-01,NH,3.8,5.8,0.06
2021-05-01,NJ,7.0,5.8,0.06
2021-05-01,NM,7.5,5.8,0.06
2021-05-01,NV,7.2,5.8,0.06
2021-05-01,NY,7.5,5.8,0.06
2021-05-01,OH,5.7,5.8,0.06
2021-05-01,OK,4.5,5.8,0.06
2021-05-01,OR,5.6,5.8,0.06
2021-05-01,PA,6.3,5.8,0.06
2021-05-01,RI,6.1,5.8,0.06
2021-05-01,SC,4.1,5.8,0.06
2021-05-01,SD,2.7,5.8,0.06
2021-05-01,TN,4.9,5.8,0.06
2021-05-01,TX,6.0,5.8,0.06
2021-05-01,UT,2.9,5.8,0.06
2021-05-01,VA,4.2,5.8,0.06
2021-05-01,VT,4.0,5.8,0.06
2021-05-01,WA,5.5,5.8,0.06
2021-05-01,WI,4.1,5.8,0.06
2021-05-01,WV,5.6,5.8,0.06
2021-05-01,WY,4.9,5.8,0.06
2021-06-01,AK,6.8,5.9,0.08
2021-06-01,AL,3.5,5.9,0.08
2021-06-01,AR,4.2,5.9,0.08
2021-06-01,AZ,5.3,5.9,0.08
2021-06-01,CA,7.9,5.9,0.08
2021-06-01,CO,5.9,5.9,0.08
2021-06-01,CT,7.0,5.9,0.08
2021-06-01,DE,5.8,5.9,0.08
2021-06-01,GA,4.0,5.9,0.08
2021-06-01,HI,6.3,5.9,0.08
2021-06-01,IA,4.2,5.9,0.08
2021-06-01,ID,3.7,5.9,0.08
2021-06-01,IL,6.4,5.9,0.08
2021-06-01,IN,4.1,5.9,0.08
2021-06-01,KS,3.6,5.9,0.08
2021-06-01,KY,4.6,5.9,0.08
2021-06-01,LA,6.0,5.9,0.08
2021-06-01,MA,5.5,5.9,0.08
2021-06-01,MD,5.6,5.9,0.08
2021-06-01,ME,5.2,5.9,0.08
2021-06-01,MI,6.2,5.9,0.08
2021-06-01,MN,3.8,5.9,0.08
2021-06-01,MO,4.4,5.9,0.08
2021-06-01,MS,5.7,5.9,0.08
2021-06-01,MT,3.5,5.9,0.08
2021-06-01,NC,5.1,5.9,0.08
2021-06-01,ND,3.1,5.9,0.08
2021-06-01,NH,3.7,5.9,0.08
2021-06-01,NJ,7.2,5.9,0.08
2021-06-01,NM,7.4,5.9,0.08
