date,state,unemployment_rate
2015-04-01,AR,5.3
2015-04-01,AZ,6.2
2015-04-01,CA,6.5
2015-04-01,CO,4.0
2015-04-01,CT,5.7
2015-04-01,DE,4.9
2015-04-01,GA,6.2
2015-04-01,HI,3.6
2015-04-01,IA,3.8
2015-04-01,ID,3.9
2015-04-01,IL,6.0
2015-04-01,IN,5.0
2015-04-01,KS,4.4
2015-04-01,KY,5.3
2015-04-01,LA,6.5
2015-04-01,MA,5.0
2015-04-01,MD,5.2
2015-04-01,ME,4.6
2015-04-01,MI,5.7
2015-04-01,MN,3.8
2015-04-01,MS,6.6
2015-05-01,AK,6.3
2015-05-01,AL,6.1
2015-05-01,AR,5.2
2015-05-01,AZ,6.2
2015-05-01,CA,6.4
2015-05-01,CO,3.9
2015-05-01,CT,5.7
2015-05-01,DE,4.9
2015-05-01,GA,6.2
2015-05-01,HI,3.5
2015-05-01,IA,3.7
2015-05-01,ID,4.0
2015-05-01,IL,6.0
2015-05-01,IN,4.8
2015-05-01,KS,4.3
2015-05-01,KY,5.3
2015-05-01,LA,6.4
2015-05-01,MA,4.9
2015-05-01,MD,5.1
2015-05-01,ME,4.5
2015-05-01,MI,5.6
2015-05-01,MN,3.8
2015-05-01,MS,6.5
2015-06-01,AK,6.2
2015-06-01,AL,6.1
2015-06-01,AR,5.1
2015-06-01,AZ,6.1
2015-06-01,CA,6.3
2015-06-01,CO,3.8
2015-06-01,CT,5.6
2015-06-01,DE,4.8
2015-06-01,GA,6.1
2015-06-01,HI,3.4
2015-06-01,IA,3.7
2015-06-01,ID,4.0
2015-06-01,IL,6.0
2015-06-01,IN,4.7
2015-06-01,KS,4.2
2015-06-01,KY,5.2
2015-06-01,LA,6.2
2015-06-01,MA,4.8
2015-06-01,MD,5.1
2015-06-01,ME,4.4
2015-06-01,MI,5.5
2015-06-01,MN,3.8
2015-06-01,MS,6.4
2015-07-01,AK,6.2
2015-07-01,AL,6.1
2015-07-01,AR,4.9
2015-07-01,AZ,6.1
2015-07-01,CA,6.1
2015-07-01,CO,3.6
2015-07-01,CT,5.5
2015-07-01,DE,4.8
2015-07-01,GA,6.0
2015-07-01,HI,3.3
2015-07-01,IA,3.7
2015-07-01,ID,3.9
2015-07-01,IL,5.9
2015-07-01,IN,4.6
2015-07-01,KS,4.1
2015-07-01,KY,5.2
2015-07-01,LA,6.1
2015-07-01,MA,4.7
2015-07-01,MD,5.0
2015-07-01,ME,4.3
2015-07-01,MI,5.4
2015-07-01,MN,3.8
2015-07-01,MS,6.3
2015-08-01,AK,6.2
2015-08-01,AL,6.1
2015-08-01,AR,4.8
2015-08-01,AZ,6.1
2015-08-01,CA,6.0
2015-08-01,CO,3.5
2015-08-01,CT,5.5
2015-08-01,DE,4.7
2015-08-01,GA,5.9
2015-08-01,HI,3.3
2015-08-01,IA,3.6
2015-08-01,ID,3.9
2015-08-01,IL,5.9
2015-08-01,IN,4.6
2015-08-01,KS,4.0
2015-08-01,KY,5.2
2015-08-01,LA,6.0
2015-08-01,MA,4.7
2015-08-01,MD,5.0
2015-08-01,ME,4.2
2015-08-01,MI,5.2
2015-08-01,MN,3.7
2015-08-01,MS,6.3
2015-09-01,AK,6.3
2015-09-01,AL,6.1
2015-09-01,AR,4.6
2015-09-01,AZ,6.0
2015-09-01,CA,5.9
2015-09-01,CO,3.4
2015-09-01,CT,5.5
2015-09-01,DE,4.7
2015-09-01,GA,5.8
2015-09-01,HI,3.2
2015-09-01,IA,3.6
2015-09-01,ID,3.9
2015-09-01,IL,5.9
2015-09-01,IN,4.5
2015-09-01,KS,4.0
2015-09-01,KY,5.2
2015-09-01,LA,6.0
2015-09-01,MA,4.6
2015-09-01,MD,4.9
2015-09-01,ME,4.1
2015-09-01,MI,5.1
2015-09-01,MN,3.7
2015-09-01,MS,6.3
2015-10-01,AK,6.3
2015-10-01,AL,6.0
2015-10-01,AR,4.5
2015-10-01,AZ,5.9
2015-10-01,CA,5.8
2015-10-01,CO,3.4
2015-10-01,CT,5.4
2015-10-01,DE,4.7
2015-10-01,GA,5.8
2015-10-01,HI,3.2
2015-10-01,IA,3.6
2015-10-01,ID,3.9
2015-10-01,IL,5.9
2015-10-01,IN,4.5
2015-10-01,KS,4.0
2015-10-01,KY,5.2
2015-10-01,LA,6.0
2015-10-01,MA,4.6
2015-10-01,MD,4.8
2015-10-01,ME,4.1
2015-10-01,MI,5.0
2015-10-01,MN,3.7
2015-10-01,MS,6.3
2015-11-01,AK,6.3
2015-11-01,AL,6.0
2015-11-01,AR,4.4
2015-11-01,AZ,5.9
2015-11-01,CA,5.8
2015-11-01,CO,3.3
2015-11-01,CT,5.4
2015-11-01,DE,4.6
2015-11-01,GA,5.7
2015-11-01,HI,3.2
2015-11-01,IA,3.7
2015-11-01,ID,3.9
2015-11-01,IL,6.0
2015-11-01,IN,4.6
2015-11-01,KS,4.0
2015-11-01,KY,5.2
2015-11-01,LA,6.0
2015-11-01,MA,4.5
2015-11-01,MD,4.7
2015-11-01,ME,4.1
2015-11-01,MI,4.9
2015-11-01,MN,3.7
2015-11-01,MS,6.3
2015-12-01,AK,6.4
2015-12-01,AL,6.0
2015-12-01,AR,4.3
2015-12-01,AZ,5.8
2015-12-01,CA,5.7
2015-12-01,CO,3.3
2015-12-01,CT,5.3
2015-12-01,DE,4.6
2015-12-01,GA,5.7
2015-12-01,HI,3.1
2015-12-01,IA,3.7
2015-12-01,ID,3.8
2015-12-01,IL,6.1
2015-12-01,IN,4.6
2015-12-01,KS,4.0
2015-12-01,KY,5.2
2015-12-01,LA,6.0
2015-12-01,MA,4.5
2015-12-01,MD,4.6
2015-12-01,ME,4.0
2015-12-01,MI,4.9
2015-12-01,MN,3.7
2015-12-01,MS,6.3
2016-01-01,AK,6.4
2016-01-01,AL,5.9
2016-01-01,AR,4.2
2016-01-01,AZ,5.7
2016-01-01,CA,5.7
2016-01-01,CO,3.3
2016-01-01,CT,5.3
2016-01-01,DE,4.5
2016-01-01,GA,5.7
2016-01-01,HI,3.1
2016-01-01,IA,3.6
2016-01-01,ID,3.8
2016-01-01,IL,6.2
2016-01-01,IN,4.6
2016-01-01,KS,3.9
2016-01-01,KY,5.2
2016-01-01,LA,6.0
2016-01-01,MA,4.4
2016-01-01,MD,4.5
2016-01-01,ME,4.0
2016-01-01,MI,4.9
2016-01-01,MN,3.7
2016-01-01,MS,6.3
2016-02-01,AK,6.5
2016-02-01,AL,5.9
2016-02-01,AR,4.1
2016-02-01,AZ,5.7
2016-02-01,CA,5.6
2016-02-01,CO,3.3
2016-02-01,CT,5.2
2016-02-01,DE,4.5
2016-02-01,GA,5.6
2016-02-01,HI,3.1
2016-02-01,IA,3.6
2016-02-01,ID,3.8
2016-02-01,IL,6.2
2016-02-01,IN,4.7
2016-02-01,KS,3.9
2016-02-01,KY,5.2
2016-02-01,LA,6.0
2016-02-01,MA,4.3
2016-02-01,MD,4.4
2016-02-01,ME,4.0
2016-02-01,MI,4.9
2016-02-01,MN,3.7
2016-02-01,MS,6.2
2016-03-01,AK,6.5
2016-03-01,AL,5.9
2016-03-01,AR,4.0
2016-03-01,AZ,5.6
2016-03-01,CA,5.6
2016-03-01,CO,3.3
2016-03-01,CT,5.1
2016-03-01,DE,4.5
2016-03-01,GA,5.5
2016-03-01,HI,3.0
2016-03-01,IA,3.6
2016-03-01,ID,3.8
2016-03-01,IL,6.2
2016-03-01,IN,4.6
2016-03-01,KS,3.9
2016-03-01,KY,5.1
2016-03-01,LA,6.0
2016-03-01,MA,4.2
2016-03-01,MD,4.3
2016-03-01,ME,3.9
2016-03-01,MI,4.9
2016-03-01,MN,3.8
2016-03-01,MS,6.1
2016-04-01,AK,6.6
2016-04-01,AL,5.8
2016-04-01,AR,4.0
2016-04-01,AZ,5.6
2016-04-01,CA,5.5
2016-04-01,CO,3.3
2016-04-01,CT,5.0
2016-04-01,DE,4.5
2016-04-01,GA,5.5
2016-04-01,HI,3.0
2016-04-01,IA,3.6
2016-04-01,ID,3.8
2016-04-01,IL,6.1
2016-04-01,IN,4.6
2016-04-01,KS,4.0
2016-04-01,KY,5.0
2016-04-01,LA,6.1
2016-04-01,MA,4.1
2016-04-01,MD,4.2
2016-04-01,ME,3.9
2016-04-01,MI,5.0
2016-04-01,MN,3.8
2016-04-01,MS,6.0
2016-05-01,AK,6.6
2016-05-01,AL,5.8
2016-05-01,AR,4.0
2016-05-01,AZ,5.6
2016-05-01,CA,5.5
2016-05-01,CO,3.3
2016-05-01,CT,5.0
2016-05-01,DE,4.5
2016-05-01,GA,5.4
2016-05-01,HI,3.0
2016-05-01,IA,3.6
2016-05-01,ID,3.7
2016-05-01,IL,6.0
2016-05-01,IN,4.5
2016-05-01,KS,4.0
2016-05-01,KY,5.0
2016-05-01,LA,6.1
2016-05-01,MA,4.1
2016-05-01,MD,4.2
2016-05-01,ME,3.8
2016-05-01,MI,5.0
2016-05-01,MN,3.8
2016-05-01,MS,6.0
2016-06-01,AK,6.7
2016-06-01,AL,5.8
2016-06-01,AR,4.0
2016-06-01,AZ,5.5
2016-06-01,CA,5.5
2016-06-01,CO,3.2
2016-06-01,CT,4.9
2016-06-01,DE,4.5
2016-06-01,GA,5.4
2016-06-01,HI,3.0
2016-06-01,IA,3.7
2016-06-01,ID,3.7
2016-06-01,IL,5.9
2016-06-01,IN,4.5
2016-06-01,KS,4.1
2016-06-01,KY,5.0
2016-06-01,LA,6.1
2016-06-01,MA,4.0
2016-06-01,MD,4.2
2016-06-01,ME,3.8
2016-06-01,MI,5.0
2016-06-01,MN,3.9
2016-06-01,MS,6.0
2016-07-01,AK,6.7
2016-07-01,AL,5.8
2016-07-01,AR,4.0
2016-07-01,AZ,5.5
2016-07-01,CA,5.5
2016-07-01,CO,3.2
2016-07-01,CT,4.8
2016-07-01,DE,4.5
2016-07-01,GA,5.4
2016-07-01,HI,2.9
2016-07-01,IA,3.7
2016-07-01,ID,3.7
2016-07-01,IL,5.8
2016-07-01,IN,4.4
2016-07-01,KS,4.1
2016-07-01,KY,5.0
2016-07-01,LA,6.1
2016-07-01,MA,3.9
2016-07-01,MD,4.2
2016-07-01,ME,3.8
2016-07-01,MI,5.0
2016-07-01,MN,3.9
2016-07-01,MS,6.0
2016-08-01,AK,6.7
2016-08-01,AL,5.8
2016-08-01,AR,3.9
2016-08-01,AZ,5.4
2016-08-01,CA,5.5
2016-08-01,CO,3.1
2016-08-01,CT,4.7
2016-08-01,DE,4.5
2016-08-01,GA,5.4
2016-08-01,HI,2.9
2016-08-01,IA,3.7
2016-08-01,ID,3.7
2016-08-01,IL,5.8
2016-08-01,IN,4.3
2016-08-01,KS,4.2
2016-08-01,KY,5.0
2016-08-01,LA,6.1
2016-08-01,MA,3.9
2016-08-01,MD,4.2
2016-08-01,ME,3.7
2016-08-01,MI,5.0
2016-08-01,MN,3.9
2016-08-01,MS,6.0
2016-09-01,AK,6.7
2016-09-01,AL,5.8
2016-09-01,AR,3.9
2016-09-01,AZ,5.4
2016-09-01,CA,5.5
2016-09-01,CO,3.0
2016-09-01,CT,4.7
2016-09-01,DE,4.6
2016-09-01,GA,5.4
2016-09-01,HI,2.8
2016-09-01,IA,3.6
2016-09-01,ID,3.7
2016-09-01,IL,5.7
2016-09-01,IN,4.2
2016-09-01,KS,4.2
2016-09-01,KY,5.1
2016-09-01,LA,6.1
2016-09-01,MA,3.8
2016-09-01,MD,4.2
2016-09-01,ME,3.7
2016-09-01,MI,5.0
2016-09-01,MN,4.0
2016-09-01,MS,5.9
2016-10-01,AK,6.7
2016-10-01,AL,5.8
2016-10-01,AR,3.9
2016-10-01,AZ,5.4
2016-10-01,CA,5.5
2016-10-01,CO,2.9
2016-10-01,CT,4.6
2016-10-01,DE,4.6
2016-10-01,GA,5.4
2016-10-01,HI,2.8
2016-10-01,IA,3.6
2016-10-01,ID,3.7
2016-10-01,IL,5.7
2016-10-01,IN,4.2
2016-10-01,KS,4.2
2016-10-01,KY,5.1
2016-10-01,LA,6.0
2016-10-01,MA,3.8
2016-10-01,MD,4.2
2016-10-01,ME,3.7
2016-10-01,MI,5.1
2016-10-01,MN,4.0
2016-10-01,MS,5.9
2016-11-01,AK,6.7
2016-11-01,AL,5.7
2016-11-01,AR,3.9
2016-11-01,AZ,5.3
2016-11-01,CA,5.4
2016-11-01,CO,2.8
2016-11-01,CT,4.6
2016-11-01,DE,4.6
2016-11-01,GA,5.4
2016-11-01,HI,2.7
2016-11-01,IA,3.5
2016-11-01,ID,3.6
2016-11-01,IL,5.6
2016-11-01,IN,4.1
2016-11-01,KS,4.1
2016-11-01,KY,5.1
2016-11-01,LA,6.0
2016-11-01,MA,3.8
2016-11-01,MD,4.2
2016-11-01,ME,3.6
2016-11-01,MI,5.1
2016-11-01,MN,4.0
2016-11-01,MS,5.8
2016-12-01,AK,6.7
2016-12-01,AL,5.6
2016-12-01,AR,3.8
2016-12-01,AZ,5.3
2016-12-01,CA,5.4
2016-12-01,CO,2.7
2016-12-01,CT,4.6
2016-12-01,DE,4.6
2016-12-01,GA,5.3
2016-12-01,HI,2.6
2016-12-01,IA,3.4
2016-12-01,ID,3.5
2016-12-01,IL,5.4
2016-12-01,IN,4.0
2016-12-01,KS,4.0
2016-12-01,KY,5.1
2016-12-01,LA,5.9
2016-12-01,MA,3.9
2016-12-01,MD,4.2
2016-12-01,ME,3.6
2016-12-01,MI,5.0
2016-12-01,MN,3.9
2016-12-01,MS,5.7
2017-01-01,AK,6.7
2017-01-01,AL,5.4
2017-01-01,AR,3.8
2017-01-01,AZ,5.2
2017-01-01,CA,5.3
2017-01-01,CO,2.6
2017-01-01,CT,4.6
2017-01-01,DE,4.6
2017-01-01,GA,5.2
2017-01-01,HI,2.6
2017-01-01,IA,3.3
2017-01-01,ID,3.5
2017-01-01,IL,5.3
2017-01-01,IN,3.9
2017-01-01,KS,3.9
2017-01-01,KY,5.1
2017-01-01,LA,5.8
2017-01-01,MA,3.9
2017-01-01,MD,4.2
2017-01-01,ME,3.5
2017-01-01,MI,4.9
2017-01-01,MN,3.8
2017-01-01,MS,5.6
2017-02-01,AK,6.6
2017-02-01,AL,5.2
2017-02-01,AR,3.7
2017-02-01,AZ,5.2
2017-02-01,CA,5.1
2017-02-01,CO,2.5
2017-02-01,CT,4.5
2017-02-01,DE,4.6
2017-02-01,GA,5.1
2017-02-01,HI,2.5
2017-02-01,IA,3.3
2017-02-01,ID,3.4
2017-02-01,IL,5.1
2017-02-01,IN,3.7
2017-02-01,KS,3.8
2017-02-01,KY,5.0
2017-02-01,LA,5.7
2017-02-01,MA,3.9
2017-02-01,MD,4.1
2017-02-01,ME,3.5
2017-02-01,MI,4.7
2017-02-01,MN,3.7
2017-02-01,MS,5.5
2017-03-01,AK,6.6
2017-03-01,AL,5.0
2017-03-01,AR,3.7
2017-03-01,AZ,5.1
2017-03-01,CA,5.0
2017-03-01,CO,2.4
2017-03-01,CT,4.5
2017-03-01,DE,4.5
2017-03-01,GA,5.0
2017-03-01,HI,2.5
2017-03-01,IA,3.2
2017-03-01,ID,3.3
2017-03-01,IL,5.0
2017-03-01,IN,3.6
2017-03-01,KS,3.7
2017-03-01,KY,5.0
2017-03-01,LA,5.5
2017-03-01,MA,3.9
2017-03-01,MD,4.1
2017-03-01,ME,3.5
2017-03-01,MI,4.5
2017-03-01,MN,3.6
2017-03-01,MS,5.4
2017-04-01,AK,6.6
2017-04-01,AL,4.8
2017-04-01,AR,3.7
2017-04-01,AZ,5.0
2017-04-01,CA,5.0
2017-04-01,CO,2.4
2017-04-01,CT,4.5
2017-04-01,DE,4.5
2017-04-01,GA,4.9
2017-04-01,HI,2.4
2017-04-01,IA,3.1
2017-04-01,ID,3.2
2017-04-01,IL,5.0
2017-04-01,IN,3.5
2017-04-01,KS,3.7
2017-04-01,KY,4.9
2017-04-01,LA,5.4
2017-04-01,MA,3.9
2017-04-01,MD,4.0
2017-04-01,ME,3.4
2017-04-01,MI,4.4
2017-04-01,MN,3.5
2017-04-01,MS,5.4
2017-05-01,AK,6.6
2017-05-01,AL,4.6
2017-05-01,AR,3.7
2017-05-01,AZ,5.0
2017-05-01,CA,4.9
2017-05-01,CO,2.4
2017-05-01,CT,4.4
2017-05-01,DE,4.5
2017-05-01,GA,4.9
2017-05-01,HI,2.3
2017-05-01,IA,3.1
2017-05-01,ID,3.1
2017-05-01,IL,4.9
2017-05-01,IN,3.4
2017-05-01,KS,3.7
2017-05-01,KY,4.9
2017-05-01,LA,5.2
2017-05-01,MA,3.9
2017-05-01,MD,4.0
2017-05-01,ME,3.4
2017-05-01,MI,4.3
2017-05-01,MN,3.5
2017-05-01,MS,5.3
2017-06-01,AK,6.6
2017-06-01,AL,4.5
2017-06-01,AR,3.7
2017-06-01,AZ,4.9
2017-06-01,CA,4.8
2017-06-01,CO,2.5
2017-06-01,CT,4.4
2017-06-01,DE,4.4
2017-06-01,GA,4.8
2017-06-01,HI,2.2
2017-06-01,IA,3.1
2017-06-01,ID,3.1
2017-06-01,IL,4.9
2017-06-01,IN,3.5
2017-06-01,KS,3.6
2017-06-01,KY,4.8
2017-06-01,LA,5.1
2017-06-01,MA,3.8
2017-06-01,MD,4.0
2017-06-01,ME,3.4
2017-06-01,MI,4.4
2017-06-01,MN,3.4
2017-06-01,MS,5.2
2017-07-01,AK,6.6
2017-07-01,AL,4.3
2017-07-01,AR,3.7
2017-07-01,AZ,4.9
2017-07-01,CA,4.8
2017-07-01,CO,2.6
2017-07-01,CT,4.4
2017-07-01,DE,4.4
2017-07-01,GA,4.7
2017-07-01,HI,2.2
2017-07-01,IA,3.1
2017-07-01,ID,3.1
2017-07-01,IL,5.0
2017-07-01,IN,3.5
2017-07-01,KS,3.6
2017-07-01,KY,4.8
2017-07-01,LA,5.0
2017-07-01,MA,3.8
2017-07-01,MD,4.0
2017-07-01,ME,3.4
2017-07-01,MI,4.5
2017-07-01,MN,3.4
2017-07-01,MS,5.2
2017-08-01,AK,6.6
2017-08-01,AL,4.2
2017-08-01,AR,3.7
2017-08-01,AZ,4.8
2017-08-01,CA,4.8
2017-08-01,CO,2.7
2017-08-01,CT,4.4
2017-08-01,DE,4.3
2017-08-01,GA,4.6
2017-08-01,HI,2.1
2017-08-01,IA,3.1
2017-08-01,ID,3.1
2017-08-01,IL,5.0
2017-08-01,IN,3.5
2017-08-01,KS,3.6
2017-08-01,KY,4.7
2017-08-01,LA,4.9
2017-08-01,MA,3.8
2017-08-01,MD,4.0
2017-08-01,ME,3.4
2017-08-01,MI,4.6
2017-08-01,MN,3.4
2017-08-01,MS,5.1
2017-09-01,AK,6.6
2017-09-01,AL,4.1
2017-09-01,AR,3.8
2017-09-01,AZ,4.8
2017-09-01,CA,4.7
2017-09-01,CO,2.8
2017-09-01,CT,4.3
2017-09-01,DE,4.3
2017-09-01,GA,4.6
2017-09-01,HI,2.0
2017-09-01,IA,3.0
2017-09-01,ID,3.1
2017-09-01,IL,4.9
2017-09-01,IN,3.5
2017-09-01,KS,3.6
2017-09-01,KY,4.6
2017-09-01,LA,4.8
2017-09-01,MA,3.8
2017-09-01,MD,4.1
2017-09-01,ME,3.4
2017-09-01,MI,4.7
2017-09-01,MN,3.3
2017-09-01,MS,5.0
2017-10-01,AK,6.6
2017-10-01,AL,4.0
2017-10-01,AR,3.8
2017-10-01,AZ,4.8
2017-10-01,CA,4.6
2017-10-01,CO,2.8
2017-10-01,CT,4.3
2017-10-01,DE,4.3
2017-10-01,GA,4.5
2017-10-01,HI,2.0
2017-10-01,IA,3.0
2017-10-01,ID,3.1
2017-10-01,IL,4.9
2017-10-01,IN,3.5
2017-10-01,KS,3.5
2017-10-01,KY,4.5
2017-10-01,LA,4.7
2017-10-01,MA,3.8
2017-10-01,MD,4.1
2017-10-01,ME,3.3
2017-10-01,MI,4.7
2017-10-01,MN,3.3
2017-10-01,MS,5.0
2017-11-01,AK,6.6
2017-11-01,AL,4.0
2017-11-01,AR,3.8
2017-11-01,AZ,4.9
2017-11-01,CA,4.5
2017-11-01,CO,2.8
2017-11-01,CT,4.3
2017-11-01,DE,4.2
2017-11-01,GA,4.4
2017-11-01,HI,2.0
2017-11-01,IA,2.9
2017-11-01,ID,3.1
2017-11-01,IL,4.8
2017-11-01,IN,3.4
2017-11-01,KS,3.5
2017-11-01,KY,4.4
2017-11-01,LA,4.7
2017-11-01,MA,3.8
2017-11-01,MD,4.1
2017-11-01,ME,3.2
2017-11-01,MI,4.7
2017-11-01,MN,3.2
2017-11-01,MS,4.9
2017-12-01,AK,6.6
2017-12-01,AL,4.0
2017-12-01,AR,3.8
2017-12-01,AZ,4.9
2017-12-01,CA,4.5
2017-12-01,CO,2.9
2017-12-01,CT,4.3
2017-12-01,DE,4.2
2017-12-01,GA,4.4
2017-12-01,HI,2.0
2017-12-01,IA,2.9
2017-12-01,ID,3.1
2017-12-01,IL,4.7
2017-12-01,IN,3.3
2017-12-01,KS,3.5
2017-12-01,KY,4.3
2017-12-01,LA,4.7
2017-12-01,MA,3.7
2017-12-01,MD,4.1
2017-12-01,ME,3.1
2017-12-01,MI,4.6
2017-12-01,MN,3.2
2017-12-01,MS,4.9
2018-01-01,AK,6.5
2018-01-01,AL,4.0
2018-01-01,AR,3.8
2018-01-01,AZ,4.9
2018-01-01,CA,4.4
2018-01-01,CO,2.9
2018-01-01,CT,4.2
2018-01-01,DE,4.1
2018-01-01,GA,4.3
2018-01-01,HI,2.1
2018-01-01,IA,2.8
2018-01-01,ID,3.0
2018-01-01,IL,4.5
2018-01-01,IN,3.3
2018-01-01,KS,3.4
2018-01-01,KY,4.2
2018-01-01,LA,4.7
2018-01-01,MA,3.7
2018-01-01,MD,4.1
2018-01-01,ME,3.1
2018-01-01,MI,4.5
2018-01-01,MN,3.1
2018-01-01,MS,4.9
2018-02-01,AK,6.4
2018-02-01,AL,4.0
2018-02-01,AR,3.8
2018-02-01,AZ,4.8
2018-02-01,CA,4.3
2018-02-01,CO,2.9
2018-02-01,CT,4.2
2018-02-01,DE,4.0
2018-02-01,GA,4.2
2018-02-01,HI,2.1
2018-02-01,IA,2.7
2018-02-01,ID,2.9
2018-02-01,IL,4.4
2018-02-01,IN,3.3
2018-02-01,KS,3.4
2018-02-01,KY,4.2
2018-02-01,LA,4.7
2018-02-01,MA,3.6
2018-02-01,MD,4.0
2018-02-01,ME,3.0
2018-02-01,MI,4.4
2018-02-01,MN,3.1
2018-02-01,MS,4.9
2018-03-01,AK,6.3
2018-03-01,AL,4.0
2018-03-01,AR,3.7
2018-03-01,AZ,4.8
2018-03-01,CA,4.3
2018-03-01,CO,2.9
2018-03-01,CT,4.1
2018-03-01,DE,3.9
2018-03-01,GA,4.2
2018-03-01,HI,2.2
2018-03-01,IA,2.7
2018-03-01,ID,2.9
2018-03-01,IL,4.4
2018-03-01,IN,3.3
2018-03-01,KS,3.4
2018-03-01,KY,4.2
2018-03-01,LA,4.8
2018-03-01,MA,3.6
2018-03-01,MD,4.0
2018-03-01,ME,3.0
2018-03-01,MI,4.3
2018-03-01,MN,3.0
2018-03-01,MS,4.9
2018-04-01,AK,6.1
2018-04-01,AL,4.0
2018-04-01,AR,3.7
2018-04-01,AZ,4.7
2018-04-01,CA,4.2
2018-04-01,CO,3.0
2018-04-01,CT,4.0
2018-04-01,DE,3.8
2018-04-01,GA,4.1
2018-04-01,HI,2.2
2018-04-01,IA,2.6
2018-04-01,ID,2.8
2018-04-01,IL,4.3
2018-04-01,IN,3.4
2018-04-01,KS,3.4
2018-04-01,KY,4.2
2018-04-01,LA,4.9
2018-04-01,MA,3.6
2018-04-01,MD,3.9
2018-04-01,ME,3.0
2018-04-01,MI,4.2
2018-04-01,MN,3.0
2018-04-01,MS,4.9
2018-05-01,AK,6.0
2018-05-01,AL,4.0
2018-05-01,AR,3.6
2018-05-01,AZ,4.7
2018-05-01,CA,4.2
2018-05-01,CO,3.0
2018-05-01,CT,3.9
2018-05-01,DE,3.7
2018-05-01,GA,4.0
2018-05-01,HI,2.3
2018-05-01,IA,2.5
2018-05-01,ID,2.8
2018-05-01,IL,4.3
2018-05-01,IN,3.4
2018-05-01,KS,3.3
2018-05-01,KY,4.2
2018-05-01,LA,4.9
2018-05-01,MA,3.5
2018-05-01,MD,3.8
2018-05-01,ME,3.1
2018-05-01,MI,4.1
2018-05-01,MN,2.9
2018-05-01,MS,4.9
2018-06-01,AK,6.0
2018-06-01,AL,4.0
2018-06-01,AR,3.6
2018-06-01,AZ,4.7
2018-06-01,CA,4.2
2018-06-01,CO,3.1
2018-06-01,CT,3.9
2018-06-01,DE,3.7
2018-06-01,GA,4.0
2018-06-01,HI,2.4
2018-06-01,IA,2.5
2018-06-01,ID,2.8
2018-06-01,IL,4.3
2018-06-01,IN,3.4
2018-06-01,KS,3.3
2018-06-01,KY,4.2
2018-06-01,LA,4.9
2018-06-01,MA,3.5
2018-06-01,MD,3.8
2018-06-01,ME,3.2
2018-06-01,MI,4.0
2018-06-01,MN,2.9
2018-06-01,MS,4.8
2018-07-01,AK,5.9
2018-07-01,AL,3.9
2018-07-01,AR,3.5
2018-07-01,AZ,4.7
2018-07-01,CA,4.2
2018-07-01,CO,3.1
2018-07-01,CT,3.8
2018-07-01,DE,3.6
2018-07-01,GA,3.9
2018-07-01,HI,2.4
2018-07-01,IA,2.5
2018-07-01,ID,2.8
2018-07-01,IL,4.3
2018-07-01,IN,3.4
2018-07-01,KS,3.2
2018-07-01,KY,4.2
2018-07-01,LA,4.9
2018-07-01,MA,3.4
2018-07-01,MD,3.7
2018-07-01,ME,3.3
2018-07-01,MI,4.0
2018-07-01,MN,2.9
2018-07-01,MS,4.8
2018-08-01,AK,5.9
2018-08-01,AL,3.9
2018-08-01,AR,3.5
2018-08-01,AZ,4.7
2018-08-01,CA,4.2
2018-08-01,CO,3.1
2018-08-01,CT,3.8
2018-08-01,DE,3.5
2018-08-01,GA,3.9
2018-08-01,HI,2.5
2018-08-01,IA,2.5
2018-08-01,ID,2.8
2018-08-01,IL,4.3
2018-08-01,IN,3.5
2018-08-01,KS,3.2
2018-08-01,KY,4.2
2018-08-01,LA,4.9
2018-08-01,MA,3.4
2018-08-01,MD,3.7
2018-08-01,ME,3.3
2018-08-01,MI,4.0
2018-08-01,MN,2.9
2018-08-01,MS,4.8
2018-09-01,AK,5.9
2018-09-01,AL,3.9
2018-09-01,AR,3.6
2018-09-01,AZ,4.8
2018-09-01,CA,4.2
2018-09-01,CO,3.1
2018-09-01,CT,3.8
2018-09-01,DE,3.5
2018-09-01,GA,3.9
2018-09-01,HI,2.6
2018-09-01,IA,2.5
2018-09-01,ID,2.8
2018-09-01,IL,4.4
2018-09-01,IN,3.5
2018-09-01,KS,3.2
2018-09-01,KY,4.2
2018-09-01,LA,4.8
2018-09-01,MA,3.3
2018-09-01,MD,3.7
2018-09-01,ME,3.3
2018-09-01,MI,4.0
2018-09-01,MN,3.0
2018-09-01,MS,4.9
2018-10-01,AK,6.0
2018-10-01,AL,3.8
2018-10-01,AR,3.6
2018-10-01,AZ,4.9
2018-10-01,CA,4.3
2018-10-01,CO,3.1
2018-10-01,CT,3.7
2018-10-01,DE,3.5
2018-10-01,GA,3.9
2018-10-01,HI,2.6
2018-10-01,IA,2.5
2018-10-01,ID,2.9
2018-10-01,IL,4.4
2018-10-01,IN,3.5
2018-10-01,KS,3.3
2018-10-01,KY,4.2
2018-10-01,LA,4.8
2018-10-01,MA,3.3
2018-10-01,MD,3.7
2018-10-01,ME,3.3
2018-10-01,MI,4.1
2018-10-01,MN,3.1
2018-10-01,MS,5.0
2018-11-01,AK,6.0
2018-11-01,AL,3.8
2018-11-01,AR,3.7
2018-11-01,AZ,5.0
2018-11-01,CA,4.3
2018-11-01,CO,3.1
2018-11-01,CT,3.7
2018-11-01,DE,3.5
2018-11-01,GA,3.9
